144
New structure
Pt   14.343002   -5.277256   26.938477
Pt   22.665279   -5.277256   12.523865
Pt   30.987560   -5.277256   -1.890743
Pt   14.343002   -5.277256   17.328735
Pt   22.665279   -5.277256    2.914127
Pt    6.020721   -5.277256   22.133606
Pt   14.343002   -5.277256    7.718994
Pt   22.665279   -5.277256   -6.695614
Pt   -2.301556   -5.277256   26.938477
Pt    6.020721   -5.277256   12.523865
Pt   14.343002   -5.277256   -1.890743
Pt   22.665279   -5.277256  -16.305355
Pt   -2.301556   -5.277256   17.328735
Pt    6.020721   -5.277256    2.914127
Pt   14.343002   -5.277256  -11.500484
Pt  -10.623837   -5.277256   22.133606
Pt   -2.301556   -5.277256    7.718994
Pt    6.020721   -5.277256   -6.695614
Pt   14.343002   -5.277256  -21.110226
Pt  -10.623837   -5.277256   12.523865
Pt   -2.301556   -5.277256   -1.890743
Pt    6.020721   -5.277256  -16.305355
Pt  -18.946115   -5.277256   17.328735
Pt  -10.623837   -5.277256    2.914127
Pt   -2.301556   -5.277256  -11.500484
Pt    6.020721   -5.277256  -25.915096
Pt  -18.946115   -5.277256    7.718994
Pt  -10.623837   -5.277256   -6.695614
Pt   -2.301556   -5.277256  -21.110226
Pt  -18.946115   -5.277256   -1.890743
Pt  -10.623837   -5.277256  -16.305355
Pt  -27.268394   -5.277256    2.914127
Pt  -18.946115   -5.277256  -11.500484
Pt  -10.623837   -5.277256  -25.915096
Pt  -27.268394   -5.277256   -6.695614
Pt  -18.946115   -5.277256  -21.110226
Pt   18.504143   -5.277256   19.731171
Pt   26.826420   -5.277256    5.316559
Pt   10.181862   -5.277256   24.536041
Pt   18.504143   -5.277256   10.121429
Pt   26.826420   -5.277256   -4.293179
Pt   10.181862   -5.277256   14.926300
Pt   18.504143   -5.277256    0.511692
Pt    1.859585   -5.277256   19.731171
Pt   10.181862   -5.277256    5.316559
Pt   18.504143   -5.277256   -9.098049
Pt   -6.462696   -5.277256   24.536041
Pt    1.859585   -5.277256   10.121429
Pt   10.181862   -5.277256   -4.293179
Pt   18.504143   -5.277256  -18.707790
Pt   -6.462696   -5.277256   14.926300
Pt    1.859585   -5.277256    0.511692
Pt   10.181862   -5.277256  -13.902920
Pt  -14.784975   -5.277256   19.731171
Pt   -6.462696   -5.277256    5.316559
Pt    1.859585   -5.277256   -9.098049
Pt   10.181862   -5.277256  -23.512661
Pt  -14.784975   -5.277256   10.121429
Pt   -6.462696   -5.277256   -4.293179
Pt    1.859585   -5.277256  -18.707790
Pt  -23.107254   -5.277256   14.926300
Pt  -14.784975   -5.277256    0.511692
Pt   -6.462696   -5.277256  -13.902920
Pt    1.859585   -5.277256  -28.317532
Pt  -23.107254   -5.277256    5.316559
Pt  -14.784975   -5.277256   -9.098049
Pt   -6.462696   -5.277256  -23.512661
Pt  -23.107254   -5.277256   -4.293179
Pt  -14.784975   -5.277256  -18.707790
Pt  -31.429535   -5.277256    0.511692
Pt  -23.107254   -5.277256  -13.902920
Pt  -14.784975   -5.277256  -28.317532
Pt   22.665279   -5.277256   17.328735
Pt   30.987560   -5.277256    2.914127
Pt   14.343002   -5.277256   22.133606
Pt   22.665279   -5.277256    7.718994
Pt    6.020721   -5.277256   26.938477
Pt   14.343002   -5.277256   12.523865
Pt   22.665279   -5.277256   -1.890743
Pt    6.020721   -5.277256   17.328735
Pt   14.343002   -5.277256    2.914127
Pt   22.665279   -5.277256  -11.500484
Pt   -2.301556   -5.277256   22.133606
Pt    6.020721   -5.277256    7.718994
Pt   14.343002   -5.277256   -6.695614
Pt  -10.623837   -5.277256   26.938477
Pt   -2.301556   -5.277256   12.523865
Pt    6.020721   -5.277256   -1.890743
Pt   14.343002   -5.277256  -16.305355
Pt  -10.623837   -5.277256   17.328735
Pt   -2.301556   -5.277256    2.914127
Pt    6.020721   -5.277256  -11.500484
Pt   14.343002   -5.277256  -25.915096
Pt  -18.946115   -5.277256   22.133606
Pt  -10.623837   -5.277256    7.718994
Pt   -2.301556   -5.277256   -6.695614
Pt    6.020721   -5.277256  -21.110226
Pt  -18.946115   -5.277256   12.523865
Pt  -10.623837   -5.277256   -1.890743
Pt   -2.301556   -5.277256  -16.305355
Pt  -18.946115   -5.277256    2.914127
Pt  -10.623837   -5.277256  -11.500484
Pt   -2.301556   -5.277256  -25.915096
Pt  -27.268394   -5.277256    7.718994
Pt  -18.946115   -5.277256   -6.695614
Pt  -10.623837   -5.277256  -21.110226
Pt  -27.268394   -5.277256   -1.890743
Pt  -18.946115   -5.277256  -16.305355
Pt   18.504143   -5.277256   24.536041
Pt   26.826420   -5.277256   10.121429
Pt   18.504143   -5.277256   14.926300
Pt   26.826420   -5.277256    0.511692
Pt   10.181862   -5.277256   19.731171
Pt   18.504143   -5.277256    5.316559
Pt   26.826420   -5.277256   -9.098049
Pt    1.859585   -5.277256   24.536041
Pt   10.181862   -5.277256   10.121429
Pt   18.504143   -5.277256   -4.293179
Pt    1.859585   -5.277256   14.926300
Pt   10.181862   -5.277256    0.511692
Pt   18.504143   -5.277256  -13.902920
Pt   -6.462696   -5.277256   19.731171
Pt    1.859585   -5.277256    5.316559
Pt   10.181862   -5.277256   -9.098049
Pt   18.504143   -5.277256  -23.512661
Pt  -14.784975   -5.277256   24.536041
Pt   -6.462696   -5.277256   10.121429
Pt    1.859585   -5.277256   -4.293179
Pt   10.181862   -5.277256  -18.707790
Pt  -14.784975   -5.277256   14.926300
Pt   -6.462696   -5.277256    0.511692
Pt    1.859585   -5.277256  -13.902920
Pt   10.181862   -5.277256  -28.317532
Pt  -14.784975   -5.277256    5.316559
Pt   -6.462696   -5.277256   -9.098049
Pt    1.859585   -5.277256  -23.512661
Pt  -23.107254   -5.277256   10.121429
Pt  -14.784975   -5.277256   -4.293179
Pt   -6.462696   -5.277256  -18.707790
Pt  -23.107254   -5.277256    0.511692
Pt  -14.784975   -5.277256  -13.902920
Pt   -6.462696   -5.277256  -28.317532
Pt  -23.107254   -5.277256   -9.098049
Pt  -14.784975   -5.277256  -23.512661
